shoulder_pan.pos,shoulder_lift.pos,elbow_flex.pos,wrist_flex.pos,wrist_roll.pos,gripper.pos
8.064805030822754,-44.61643981933594,48.69879150390625,67.45606994628906,7.662267684936523,14.59356689453125
7.917097568511963,-41.56284713745117,50.88998794555664,67.93233489990234,7.716090202331543,14.57052230834961
11.940589904785156,-44.51483917236328,46.255889892578125,67.53853607177734,7.644515037536621,14.691442489624023
12.02720832824707,-45.02916717529297,46.7008056640625,67.43539428710938,7.652141571044922,14.870989799499512
12.185653686523438,-46.15766143798828,47.300655364990234,67.43368530273438,7.675713539123535,14.931933403015137
12.630829811096191,-43.30878829956055,48.4727783203125,67.47982025146484,7.677088737487793,14.969021797180176
13.020476341247559,-42.90769577026367,49.04701232910156,67.48944854736328,7.682634353637695,14.992342948913574
13.92729663848877,-42.7431755065918,49.60650634765625,67.90396118164062,7.669041156768799,14.980446815490723
15.58626937866211,-41.28385925292969,48.220741271972656,68.25193786621094,7.670928001403809,14.97948169708252
16.553186416625977,-39.671607971191406,49.142127990722656,68.5461654663086,7.683824062347412,15.019429206848145
17.871429443359375,-40.12315368652344,49.432395935058594,68.61083984375,7.6758012771606445,15.015416145324707
17.993412017822266,-40.92281723022461,49.64884567260742,68.53913116455078,7.680057048797607,15.012693405151367
18.973743438720703,-39.75116729736328,50.060386657714844,68.59928894042969,7.682886123657227,15.021679878234863
19.191524505615234,-39.032493591308594,50.31954574584961,68.72196197509766,7.690936088562012,15.030083656311035
19.379480361938477,-39.99873352050781,48.759159088134766,68.74317932128906,7.683145046234131,15.018686294555664
19.166522979736328,-36.093074798583984,47.42053985595703,68.51010131835938,7.862539768218994,15.028182983398438
19.695068359375,-36.209877014160156,47.92456817626953,68.77777099609375,7.783519744873047,15.036540031433105
19.86011505126953,-37.252105712890625,48.897438049316406,68.85285186767578,7.723381042480469,15.025418281555176
20.331295013427734,-38.65226745605469,49.85074234008789,68.74909973144531,7.695293426513672,14.979331970214844
20.830156326293945,-37.15898132324219,50.52828598022461,68.58751678466797,7.710313320159912,15.03251838684082
20.3445987701416,-38.87559509277344,49.938232421875,68.83814239501953,7.691685676574707,15.0153169631958
20.408485412597656,-37.92536163330078,50.63628387451172,68.79378509521484,7.706483364105225,15.040736198425293
19.70077133178711,-36.84983444213867,50.9964599609375,68.64559936523438,7.709165096282959,15.054250717163086
18.11464500427246,-39.2930793762207,53.72886657714844,69.53804779052734,7.674868106842041,15.00085735321045
18.717708587646484,-36.74787902832031,51.9864501953125,68.96095275878906,7.701675891876221,15.040975570678711
18.67001724243164,-36.078453063964844,51.16351318359375,68.89016723632812,7.788773536682129,15.043949127197266
17.454017639160156,-39.58932876586914,48.97759246826172,69.22467041015625,7.652909278869629,14.93566608428955
18.06403923034668,-38.84244155883789,50.16916275024414,69.21800231933594,7.706310272216797,15.016761779785156
17.88962745666504,-38.194156646728516,49.96574020385742,69.02326965332031,7.689773082733154,15.020085334777832
18.83136558532715,-39.37450408935547,48.30907440185547,68.61126708984375,7.701571941375732,14.94190502166748
18.286123275756836,-38.89900588989258,46.320072174072266,69.60469055175781,7.679781913757324,14.76694107055664
18.606510162353516,-39.12969207763672,47.37970733642578,68.98921966552734,7.685107231140137,14.888164520263672
19.15859031677246,-38.91436767578125,48.109466552734375,69.13626861572266,7.702878475189209,14.986845016479492
18.87984275817871,-37.52345657348633,48.25135040283203,68.87989044189453,7.691702842712402,14.98405647277832
18.94811248779297,-37.628089904785156,47.46892547607422,68.87938690185547,7.70505428314209,15.022150993347168
18.473081588745117,-36.20278549194336,47.83167266845703,68.84468841552734,7.705015182495117,15.022526741027832
18.972000122070312,-35.91514587402344,48.40251159667969,68.72213745117188,7.703100204467773,15.026893615722656
18.53244400024414,-39.39520263671875,48.64970397949219,68.76642608642578,7.705003261566162,15.020584106445312
18.101356506347656,-36.22301483154297,48.536949157714844,68.8799057006836,7.71976900100708,14.942657470703125
18.456863403320312,-35.39417266845703,50.25096130371094,68.92272186279297,7.719116687774658,15.012880325317383
18.77625274658203,-34.80458068847656,48.70847702026367,68.98823547363281,7.718435287475586,15.019262313842773
19.455551147460938,-35.769508361816406,49.0780143737793,68.7362060546875,7.715471267700195,15.025135040283203
18.945043563842773,-35.85544204711914,48.450584411621094,68.92616271972656,7.712721824645996,15.010321617126465
19.250808715820312,-36.269630432128906,47.886634826660156,69.20640563964844,7.71193790435791,15.013494491577148
18.35118293762207,-35.532745361328125,47.8430290222168,68.95494079589844,7.715449333190918,15.00635814666748
18.23418617248535,-34.406341552734375,47.187339782714844,68.96331024169922,7.711849212646484,15.003616333007812
18.064910888671875,-35.143150329589844,47.41794204711914,68.93490600585938,7.715080261230469,15.012203216552734
18.42529296875,-33.6326904296875,47.3203239440918,68.990478515625,7.718654632568359,15.014378547668457
19.03460693359375,-32.48982238769531,47.522586822509766,68.7983169555664,7.717358589172363,15.02670669555664
18.592676162719727,-33.2659912109375,45.64668273925781,69.04109954833984,7.7260565757751465,15.021843910217285
17.30483627319336,-44.1740608215332,38.55800247192383,68.29158020019531,8.22884750366211,14.60547924041748
17.429094314575195,-44.872493743896484,37.26805114746094,68.30471801757812,8.148664474487305,14.605035781860352
17.069931030273438,-44.27943801879883,33.31868362426758,68.41990661621094,8.176369667053223,14.606654167175293
18.7750186920166,-44.21770095825195,33.43278121948242,68.46690368652344,8.255135536193848,14.606860160827637
20.755657196044922,-44.96284103393555,34.45220947265625,68.40208435058594,8.254898071289062,14.607891082763672
19.946834564208984,-45.71257400512695,35.51115417480469,68.44731903076172,8.289094924926758,14.607964515686035
19.258323669433594,-45.011356353759766,33.685855865478516,68.33927917480469,8.301990509033203,14.608353614807129
19.189035415649414,-45.07979965209961,34.25697326660156,68.23587036132812,8.300180435180664,14.60850715637207
17.73508071899414,-44.3227653503418,36.50520324707031,68.16323852539062,8.270003318786621,14.608569145202637
15.550151824951172,-44.706295013427734,35.23603439331055,68.0885238647461,8.305643081665039,14.608610153198242
15.089468002319336,-44.714393615722656,32.26640319824219,68.1253433227539,8.313252449035645,14.609794616699219
13.619007110595703,-42.98616027832031,28.692888259887695,68.24594116210938,8.352058410644531,14.609699249267578
13.01760482788086,-44.13257598876953,28.789396286010742,68.08096313476562,8.35610294342041,14.610313415527344
14.272268295288086,-43.44480514526367,27.750675201416016,68.13668823242188,8.345314979553223,14.610230445861816
12.289440155029297,-41.383262634277344,30.653491973876953,68.3206558227539,8.050199508666992,14.605450630187988
10.820328712463379,-41.34978103637695,28.743515014648438,68.265380859375,8.306198120117188,14.609675407409668
10.149834632873535,-41.955265045166016,30.026212692260742,68.26532745361328,8.307849884033203,14.609908103942871
10.30938720703125,-41.27322006225586,27.506607055664062,68.24252319335938,8.341988563537598,14.609800338745117
10.340538024902344,-40.62489318847656,27.65059471130371,68.39131164550781,8.345698356628418,14.609220504760742
11.859570503234863,-43.336570739746094,31.0140380859375,68.36697387695312,8.345714569091797,14.610123634338379
13.116486549377441,-43.20585632324219,30.297584533691406,68.31466674804688,8.354461669921875,14.608912467956543
14.11479377746582,-44.48406982421875,30.349456787109375,68.10623931884766,8.354910850524902,14.609660148620605
15.63292121887207,-43.83663558959961,29.244003295898438,68.16459655761719,8.353530883789062,14.60949993133545
15.339073181152344,-43.08312225341797,29.801008224487305,68.82520294189453,7.993960857391357,14.604331970214844
16.784343719482422,-43.26568603515625,33.66057205200195,68.7289047241211,8.015271186828613,14.604239463806152
16.934345245361328,-43.38778305053711,33.14297866821289,68.70380401611328,8.01398754119873,14.604262351989746
16.395509719848633,-42.652164459228516,36.21209716796875,68.71039581298828,7.909588813781738,14.601470947265625
17.593528747558594,-44.0884895324707,35.64094161987305,68.69146728515625,8.016240119934082,14.604140281677246
17.876312255859375,-44.607112884521484,37.225826263427734,68.7411117553711,7.920847415924072,14.601761817932129
18.957731246948242,-44.85676193237305,35.743309020996094,68.80661010742188,7.947822570800781,14.602492332458496
18.72850799560547,-44.09356689453125,37.42435073852539,68.74212646484375,7.909091949462891,14.601245880126953
21.426830291748047,-44.16054153442383,34.012142181396484,68.75373840332031,8.199432373046875,14.605385780334473
20.77509307861328,-44.70710754394531,34.885528564453125,68.79954528808594,8.108609199523926,14.605486869812012
19.842304229736328,-44.497802734375,36.021751403808594,68.85868072509766,8.126564979553223,14.605020523071289
16.73685073852539,-44.07364273071289,35.79176712036133,68.54281616210938,8.261268615722656,14.607860565185547
14.737178802490234,-43.46846008300781,36.13798141479492,68.6717758178711,8.312623977661133,14.60799503326416
13.499832153320312,-45.01655960083008,35.779109954833984,68.73419189453125,8.307286262512207,14.608546257019043
13.306660652160645,-43.779747009277344,35.51814651489258,68.8536148071289,8.21521282196045,14.607351303100586
12.113629341125488,-41.375831604003906,38.32337951660156,68.94647216796875,7.976069450378418,14.602660179138184
12.842220306396484,-40.36199951171875,37.955745697021484,69.11690521240234,7.8747124671936035,14.599735260009766
10.531054496765137,-40.093597412109375,39.46306610107422,69.17186737060547,7.868185997009277,14.599526405334473
8.02290153503418,-40.67111587524414,40.00294494628906,68.8227767944336,7.956576824188232,14.601595878601074
7.629702568054199,-41.641639709472656,34.9711799621582,68.74652862548828,8.259307861328125,14.60741138458252
8.018320083618164,-42.44253921508789,34.896915435791016,68.60186004638672,8.260300636291504,14.60860824584961
9.218271255493164,-40.89472961425781,34.85601806640625,68.56665802001953,8.17606258392334,14.606216430664062
8.149538040161133,-39.9954719543457,34.320152282714844,68.17227935791016,8.370768547058105,14.608704566955566
6.529668807983398,-41.17573547363281,33.34626770019531,68.13445281982422,8.312206268310547,14.609596252441406
7.537622928619385,-42.10995101928711,36.13911056518555,68.22429656982422,8.071757316589355,14.605594635009766
6.604400634765625,-40.39720916748047,33.936275482177734,68.1543197631836,8.319912910461426,14.609295845031738
7.4392266273498535,-41.462093353271484,33.3410758972168,68.15115356445312,8.30006217956543,14.608484268188477
7.740608215332031,-27.948020935058594,39.84535598754883,68.97262573242188,7.731838226318359,14.576147079467773
7.7312421798706055,-28.337247848510742,38.860069274902344,69.17247772216797,7.745512008666992,14.578210830688477
7.926416397094727,-27.979190826416016,38.708038330078125,69.02409362792969,7.7464118003845215,14.578535079956055
7.322758674621582,-27.76161003112793,39.028682708740234,69.04914093017578,7.755937099456787,14.579936981201172
7.586084365844727,-29.026111602783203,39.027164459228516,68.8473892211914,7.792411804199219,14.581372261047363
7.764987945556641,-29.197303771972656,39.590492248535156,68.8729019165039,7.76605224609375,14.581178665161133
8.108373641967773,-28.562089920043945,39.71881103515625,68.81151580810547,7.757871627807617,14.580869674682617
8.056873321533203,-27.906709671020508,39.521202087402344,68.7815170288086,7.756803035736084,14.581216812133789
8.34554386138916,-28.213062286376953,39.46677780151367,68.88447570800781,7.744912147521973,14.580644607543945
8.554740905761719,-28.347003936767578,39.563575744628906,68.73786926269531,7.7448906898498535,14.58108901977539
9.770401000976562,-28.558998107910156,38.903594970703125,68.88129425048828,7.73312520980835,14.581510543823242
10.959268569946289,-26.58807945251465,38.12358093261719,68.83380126953125,7.737342834472656,14.581199645996094
12.08736801147461,-27.09952735900879,37.512454986572266,68.7958984375,7.743085861206055,14.580262184143066
12.275257110595703,-26.542266845703125,38.14456558227539,68.86508178710938,7.740373134613037,14.580375671386719
11.717632293701172,-26.151405334472656,38.773033142089844,68.87175750732422,7.7379150390625,14.579697608947754
12.056281089782715,-25.95621681213379,38.67481231689453,68.94224548339844,7.736087799072266,14.579949378967285
12.52331829071045,-25.901653289794922,39.419525146484375,69.03068542480469,7.721874713897705,14.579029083251953
12.642071723937988,-25.33551597595215,38.854644775390625,68.85364532470703,7.719563007354736,14.5791015625
12.827475547790527,-24.731969833374023,39.60841369628906,68.87993621826172,7.72136116027832,14.578665733337402
12.665763854980469,-24.51236343383789,40.132022857666016,68.89419555664062,7.717057228088379,14.57894515991211
13.355897903442383,-23.945466995239258,40.003231048583984,68.89047241210938,7.721833229064941,14.577742576599121
14.584579467773438,-25.034656524658203,39.25076675415039,68.97904205322266,7.835337162017822,14.580381393432617
13.84504508972168,-25.116275787353516,39.5582275390625,69.0088882446289,7.726533889770508,14.577973365783691
13.958755493164062,-26.189157485961914,40.362911224365234,69.07324981689453,7.727685928344727,14.578023910522461
14.26380729675293,-25.181344985961914,40.271644592285156,68.79927825927734,7.75491189956665,14.579620361328125
14.77551555633545,-25.819744110107422,40.16798782348633,68.9586410522461,7.752455234527588,14.579366683959961
15.261883735656738,-26.63532829284668,40.53134536743164,68.84398651123047,7.731938362121582,14.57905387878418
15.250410079956055,-25.25969123840332,41.887535095214844,69.20573425292969,7.725584983825684,14.578287124633789
14.827302932739258,-24.777624130249023,41.08980941772461,68.874267578125,7.723509788513184,14.57734203338623
14.311631202697754,-24.76811408996582,41.145179748535156,69.01423645019531,7.722483158111572,14.577677726745605
13.575164794921875,-25.00629997253418,41.0245361328125,69.09441375732422,7.721086502075195,14.57728385925293
13.433588981628418,-25.555130004882812,40.45664596557617,69.0832290649414,7.725441932678223,14.578173637390137
13.559812545776367,-24.540733337402344,40.15224075317383,69.16304779052734,7.72137451171875,14.577467918395996
13.250554084777832,-25.25567054748535,40.27490234375,69.23941802978516,7.719866752624512,14.577925682067871
12.671998023986816,-26.419675827026367,41.188941955566406,69.4033203125,7.720365524291992,14.576935768127441
13.081110000610352,-25.087749481201172,40.80704116821289,69.17591094970703,7.715747833251953,14.577990531921387
12.72321891784668,-25.5310115814209,40.48833465576172,68.99810028076172,7.728314399719238,14.579081535339355
12.472738265991211,-25.356983184814453,40.172523498535156,69.096435546875,7.7292890548706055,14.578215599060059
12.917074203491211,-24.480554580688477,40.33287811279297,68.99242401123047,7.722421646118164,14.578821182250977
12.831798553466797,-24.55538558959961,40.54874801635742,68.99330139160156,7.7168378829956055,14.579092979431152
11.18050765991211,-24.584239959716797,40.13384246826172,69.05242156982422,8.120939254760742,14.587601661682129
14.249926567077637,-25.371990203857422,41.05706787109375,68.6440200805664,8.228384971618652,14.592877388000488
14.283809661865234,-25.272497177124023,42.17490005493164,68.8094482421875,8.083663940429688,14.588196754455566
12.673933029174805,-24.53532600402832,40.00300598144531,69.0710220336914,7.847824573516846,14.585397720336914
13.368597984313965,-23.57740592956543,41.24269104003906,69.01367950439453,7.790280342102051,14.583605766296387
12.357184410095215,-23.87004852294922,40.168701171875,69.0419692993164,7.797165870666504,14.583449363708496
11.54996109008789,-23.031055450439453,38.77755355834961,69.19855499267578,7.7642436027526855,14.58167552947998
14.174407005310059,-22.9493350982666,31.762470245361328,68.32349395751953,8.275636672973633,14.591025352478027
11.94432544708252,-22.565475463867188,34.25165557861328,69.05279541015625,7.748259544372559,14.58503246307373
14.570987701416016,-21.56291961669922,30.966588973999023,68.93297576904297,7.735755443572998,14.586037635803223
12.001776695251465,-36.163570404052734,27.84130096435547,68.53700256347656,8.32587718963623,14.607641220092773
10.85978889465332,-36.53736877441406,26.93386459350586,68.50469970703125,8.327669143676758,14.608200073242188
7.862882614135742,-36.86968994140625,26.845443725585938,68.42242431640625,8.326642036437988,14.608297348022461
3.556623935699463,-37.365421295166016,28.93450164794922,68.4655532836914,8.328654289245605,14.60884952545166
2.8432722091674805,-37.519287109375,28.282119750976562,68.4529800415039,8.287260055541992,14.60895824432373
0.7528295516967773,-36.971763610839844,28.687101364135742,68.53286743164062,8.24889087677002,14.608264923095703
0.11359977722167969,-38.14811325073242,27.048175811767578,68.53773498535156,8.249337196350098,14.608429908752441
1.6938772201538086,-37.49437713623047,27.595287322998047,68.54951477050781,8.247066497802734,14.608020782470703
3.9043850898742676,-37.47416687011719,27.741653442382812,68.3920669555664,8.274279594421387,14.609437942504883
6.314558982849121,-37.538963317871094,26.479381561279297,68.568603515625,8.302556037902832,14.609559059143066
7.215121746063232,-37.73179244995117,26.942455291748047,68.51930236816406,8.307337760925293,14.608419418334961
6.952627182006836,-38.759796142578125,27.63031005859375,68.47815704345703,8.318617820739746,14.609502792358398
5.9067816734313965,-38.481689453125,27.15951156616211,68.416015625,8.321592330932617,14.609405517578125
7.593892574310303,-38.46323776245117,27.423072814941406,68.32392883300781,8.329163551330566,14.609223365783691
8.073873519897461,-38.32966613769531,26.415996551513672,68.3052749633789,8.325638771057129,14.609230995178223
9.148608207702637,-38.86164093017578,24.86064910888672,68.2230224609375,8.33847713470459,14.609452247619629
7.74959135055542,-38.67423629760742,26.811813354492188,68.16411590576172,8.339073181152344,14.609419822692871
6.884949684143066,-38.569698333740234,27.186721801757812,68.0801773071289,8.331757545471191,14.609142303466797
5.1101202964782715,-38.490020751953125,28.614280700683594,67.980224609375,8.322901725769043,14.609126091003418
4.194727420806885,-38.355384826660156,29.467636108398438,68.0287857055664,8.290830612182617,14.609203338623047
2.458367347717285,-38.84876251220703,29.029373168945312,67.99605560302734,8.30514907836914,14.60918140411377
0.3217592239379883,-38.74870300292969,30.177772521972656,67.96309661865234,8.310328483581543,14.609282493591309
1.4963874816894531,-38.707279205322266,29.25204849243164,68.04449462890625,8.31030559539795,14.609915733337402
2.249296188354492,-39.02736282348633,27.799243927001953,68.24391174316406,8.271066665649414,14.609756469726562
2.549867630004883,-39.26834487915039,27.722774505615234,68.34907531738281,8.22714900970459,14.609325408935547
2.483098030090332,-38.55459976196289,29.267900466918945,68.41847229003906,8.07353401184082,14.60584545135498
1.3758811950683594,-38.551265716552734,28.497961044311523,68.35894775390625,8.157294273376465,14.606905937194824
0.7627391815185547,-38.52619552612305,28.18678092956543,68.30949401855469,8.240667343139648,14.608694076538086
1.310551643371582,-38.77400588989258,27.478546142578125,68.27915954589844,8.252220153808594,14.608654975891113
0.22659969329833984,-37.97108840942383,27.72903823852539,68.18403625488281,8.330320358276367,14.608829498291016
-3.8185529708862305,-38.18014907836914,31.085041046142578,68.28802490234375,7.961419582366943,14.606945037841797
-1.4116907119750977,-35.70899963378906,31.53476905822754,68.45842742919922,7.891446113586426,14.602930068969727
-0.146240234375,-35.55909729003906,30.98602867126465,68.63036346435547,7.846149921417236,14.60265827178955
7.652593612670898,-35.8680534362793,26.020938873291016,68.26842498779297,8.36464786529541,14.609140396118164
13.727935791015625,-35.832374572753906,24.9128475189209,68.36760711669922,8.376261711120605,14.60968017578125
14.153550148010254,-36.718605041503906,28.26902198791504,68.53812408447266,8.19129467010498,14.608417510986328
15.137027740478516,-36.81809997558594,30.590970993041992,68.57929229736328,7.981839179992676,14.60518741607666
18.309017181396484,-36.96885681152344,26.72557258605957,68.47366333007812,8.26561164855957,14.6092529296875
19.107318878173828,-38.13255310058594,30.05583381652832,68.39993286132812,8.184490203857422,14.609330177307129
20.928422927856445,-38.94115447998047,28.893293380737305,68.27381896972656,8.327532768249512,14.609844207763672
20.55188751220703,-39.067474365234375,29.060073852539062,68.25464630126953,8.314745903015137,14.610462188720703
20.981201171875,-38.62273406982422,30.015045166015625,68.05134582519531,8.338687896728516,14.609938621520996
20.076309204101562,-39.320701599121094,31.353778839111328,68.0494384765625,8.32824993133545,14.6100492477417
22.922277450561523,-39.62627410888672,33.91459655761719,67.84515380859375,7.980895042419434,14.605939865112305
23.3333740234375,-39.54794692993164,34.73321533203125,67.92694091796875,7.92577600479126,14.604738235473633
23.38976287841797,-40.11857223510742,36.53759002685547,67.91030883789062,8.220155715942383,14.609063148498535
23.368602752685547,-38.968082427978516,37.03946304321289,67.7031478881836,8.039750099182129,14.605767250061035
24.479225158691406,-39.74768829345703,38.51383972167969,67.79589080810547,8.007293701171875,14.604888916015625
23.32231903076172,-39.446693420410156,36.556209564208984,67.8985366821289,8.133278846740723,14.607271194458008
21.655628204345703,-38.76816177368164,37.1904411315918,68.12669372558594,7.998046398162842,14.604413032531738
21.6981201171875,-29.74846076965332,41.16015625,68.76422882080078,7.856773853302002,14.58306884765625
21.685909271240234,-30.161865234375,41.30055236816406,68.71736907958984,7.808131217956543,14.581894874572754
22.13056182861328,-28.353063583374023,42.093505859375,68.64776611328125,7.759956359863281,14.580041885375977
23.208148956298828,-28.11692237854004,41.2531623840332,68.53022766113281,7.761868476867676,14.58160400390625
22.551328659057617,-28.32904052734375,41.537841796875,68.68302154541016,7.774313926696777,14.581380844116211
22.688217163085938,-27.628171920776367,42.083160400390625,68.57437896728516,7.789926052093506,14.58152961730957
22.27631950378418,-27.11406135559082,42.06159591674805,68.43084716796875,7.77859354019165,14.581146240234375
22.256549835205078,-28.1210880279541,42.2012939453125,68.50191497802734,7.770271301269531,14.580708503723145
22.232494354248047,-26.923458099365234,42.527462005615234,68.4124984741211,7.769213676452637,14.581177711486816
22.497089385986328,-28.044897079467773,42.47354507446289,68.34527587890625,7.750491142272949,14.58166217803955
22.070960998535156,-28.6549129486084,42.51089859008789,68.550048828125,7.752500057220459,14.581631660461426
21.660993576049805,-27.576692581176758,42.800270080566406,68.38900756835938,7.754728317260742,14.58157730102539
21.845603942871094,-27.947154998779297,42.64305877685547,68.48351287841797,7.759122371673584,14.58160400390625
21.91414451599121,-29.005939483642578,42.26488494873047,68.55016326904297,7.760569095611572,14.581900596618652
22.10919952392578,-28.16840934753418,43.191219329833984,68.60151672363281,7.755733489990234,14.581374168395996
22.725126266479492,-28.23432731628418,43.784454345703125,68.60279083251953,7.747622966766357,14.580696105957031
23.322956085205078,-28.977590560913086,43.76184844970703,68.5792465209961,7.753941535949707,14.58064079284668
23.16497802734375,-27.683300018310547,43.779502868652344,68.47346496582031,7.751712799072266,14.580523490905762
22.97684097290039,-27.276140213012695,43.44948959350586,68.54680633544922,7.815729141235352,14.582468032836914
22.567405700683594,-26.889066696166992,43.85279846191406,68.4924087524414,7.764444351196289,14.581209182739258
21.72620391845703,-27.77766227722168,43.56026077270508,68.49275207519531,7.773771286010742,14.58189582824707
21.841705322265625,-26.722272872924805,44.46022033691406,68.33885955810547,7.75834846496582,14.581007957458496
22.655717849731445,-28.285493850708008,42.39946365356445,68.92792510986328,8.16252326965332,14.591020584106445
20.891197204589844,-28.02055549621582,44.58998107910156,68.54619598388672,7.823972225189209,14.584639549255371
21.009700775146484,-26.6636962890625,43.97405242919922,68.79075622558594,7.969151973724365,14.586481094360352
21.009489059448242,-26.435733795166016,43.17192077636719,68.80404663085938,7.7536468505859375,14.581850051879883
21.338581085205078,-25.89853286743164,43.6981086730957,68.82998657226562,7.738958835601807,14.5809326171875
20.3779296875,-25.414613723754883,43.60945510864258,68.63508605957031,7.776741027832031,14.582841873168945
19.60639190673828,-25.076580047607422,42.957401275634766,68.75235748291016,7.756775856018066,14.581146240234375
19.305936813354492,-25.736797332763672,43.07152557373047,68.82231140136719,7.761848449707031,14.581052780151367
19.513269424438477,-26.096696853637695,43.171417236328125,68.77957916259766,7.764507293701172,14.581576347351074
19.20270538330078,-25.969770431518555,43.77730178833008,68.8162841796875,7.777436256408691,14.58205509185791
19.097843170166016,-26.765682220458984,42.018428802490234,68.80854034423828,7.770134449005127,14.582006454467773
18.8485107421875,-26.286298751831055,42.82368469238281,68.777099609375,7.760697364807129,14.58164119720459
18.309680938720703,-26.526763916015625,42.93163299560547,68.8431167602539,7.75136661529541,14.581676483154297
18.2824649810791,-26.602378845214844,42.81867218017578,68.62735748291016,7.755003929138184,14.581998825073242
18.662893295288086,-27.400569915771484,43.04446792602539,68.70494842529297,7.7622199058532715,14.583081245422363
18.297748565673828,-27.535186767578125,41.89617156982422,68.77403259277344,7.766034126281738,14.583321571350098
18.424419403076172,-27.488637924194336,42.69606018066406,68.84537506103516,7.76766300201416,14.582453727722168
19.55751609802246,-26.382200241088867,41.0876350402832,68.84269714355469,7.881853103637695,14.583832740783691
19.280658721923828,-26.980506896972656,40.92634201049805,68.84297180175781,7.770557403564453,14.582741737365723
19.20203399658203,-27.160593032836914,42.276126861572266,68.81566619873047,7.747372627258301,14.581947326660156
19.647830963134766,-27.999271392822266,41.093467712402344,68.95337677001953,7.748130798339844,14.582763671875
19.465545654296875,-27.415325164794922,41.0617790222168,68.79480743408203,7.742632865905762,14.582590103149414
19.400177001953125,-27.311016082763672,40.67277908325195,68.66978454589844,7.739095687866211,14.582526206970215
19.401508331298828,-28.053937911987305,41.12806701660156,68.76509857177734,7.746767044067383,14.582596778869629
20.314254760742188,-27.55877685546875,40.1727409362793,68.77628326416016,7.761913776397705,14.582681655883789
20.719579696655273,-27.425323486328125,39.799781799316406,68.60175323486328,7.752714157104492,14.583573341369629
21.154191970825195,-27.18110466003418,38.97499465942383,68.82928466796875,7.7491607666015625,14.583359718322754
21.648483276367188,-26.989078521728516,38.878662109375,68.7431869506836,7.742959976196289,14.582639694213867
